SSRL-143,37.41864014,-122.201499,BL 1-0 Hutch Door,0,1,BA000368912,1,7/1/19,8/5/19,1/29/20,0,8/5/19,1/29/20,0
SSRL-143,37.41839716,-122.200766,BL 1-0 Hutch Door,0,1,BA001623761,1,1/1/19,7/11/19,8/5/19,0,7/11/19,8/5/19,0
SSRL-144,37.41864014,-122.201524,BL 1-4 Workstation,0,1,BA00041521I,0,7/1/20,10/19/20,10/19/20,,10/19/20,10/19/20,0
SSRL-144,37.41870117,-122.2015577,BL 1-4 Workstation,0,1,BA00041521I,1,7/1/19,8/5/19,9/23/20,0,8/5/19,9/23/20,0
SSRL-144,37.41848406,-122.2010373,BL 1-4 Workstation,0,1,BA00164971X,1,1/1/19,7/11/19,8/5/19,0,7/11/19,8/5/19,0
SSRL-145,37.41867065,-122.201461,BL 1-5 Workstation near storage room,0,1,BA001883604,0,7/1/20,7/27/20,7/27/20,,7/27/20,7/27/20,0
SSRL-145,37.4185791,-122.2017288,BL 1-5 Workstation near storage room,0,1,BA00246782Z,1,1/1/20,1/29/20,7/27/20,0,1/29/20,7/27/20,0
SSRL-145,37.41873169,-122.2014364,BL 1-5 Workstation near storage room,0,1,BA00074753Y,1,7/1/19,8/5/19,1/29/20,0,8/5/19,1/29/20,0
SSRL-145,37.41860172,-122.2007497,BL 1-5 Workstation near storage room,0,1,BA001591926,1,1/1/19,7/11/19,8/5/19,0,7/11/19,8/5/19,0
SSRL-146,37.41869849,-122.2007755,BL 2 HPI: wall,0,0,,,,7/11/19,7/11/19,,7/11/19,7/11/19,0
SSRL-147,37.41870117,-122.2014614,BL 2 HPI: roof - cable tray at top of ladder,0,1,BA00246675W,0,7/1/20,7/17/20,7/17/20,,7/17/20,7/17/20,0
SSRL-147,37.41864014,-122.2014775,BL 2 HPI: roof,0,1,BA00184498N,1,1/1/20,1/31/20,7/17/20,0,1/31/20,7/17/20,0
SSRL-147,37.41867065,-122.2014704,BL 2 HPI: roof,0,1,BA000982241,1,7/1/19,8/13/19,1/31/20,0,8/13/19,1/31/20,0
SSRL-147,37.41855483,-122.2013393,BL 2 HPI: roof,0,1,BA00083299R,1,1/1/19,7/11/19,8/13/19,0,7/11/19,8/13/19,0
SSRL-148,37.41867065,-122.2013146,BL 2-0 Hutch Door,0,1,BA00111104R,0,7/1/20,7/27/20,7/27/20,,7/27/20,7/27/20,0
SSRL-148,37.4185791,-122.2017233,BL 2-0 Hutch Door,0,1,BA001836124,1,1/1/20,1/29/20,7/27/20,0,1/29/20,7/27/20,0
SSRL-148,37.41870117,-122.2014707,BL 2-0 Hutch Door,0,1,BA00186977F,1,7/1/19,8/5/19,1/29/20,0,8/5/19,1/29/20,0
SSRL-148,37.41845827,-122.2011681,BL 2-0 Hutch Door,0,1,BA00027272F,1,1/1/19,7/11/19,8/5/19,0,7/11/19,8/5/19,0
SSRL-149,37.41867065,-122.2014175,BL 2-2 Electronics rack nearest hutch,0,1,BA000638505,0,7/1/20,7/27/20,7/27/20,,7/27/20,7/27/20,0
SSRL-149,37.41860962,-122.2017151,BL 2-2 Electronics rack nearest hutch,0,1,BA001521783,1,1/1/20,1/29/20,7/27/20,0,1/29/20,7/27/20,0
SSRL-149,37.41873169,-122.2014855,BL 2-2 Electronics rack nearest hutch,0,1,BA000564263,1,7/1/19,8/7/19,1/29/20,0,8/7/19,1/29/20,0
SSRL-149,37.41853883,-122.2007357,BL 2-2 Electronics rack nearest hutch,0,1,BA001278524,1,1/1/19,7/11/19,8/7/19,0,7/11/19,8/7/19,0
SSRL-150,37.41834415,-122.2006049,BL 4-0 HPI: wall,0,0,,,,7/11/19,7/11/19,,7/11/19,7/11/19,0
SSRL-151,37.41821289,-122.2010998,BL 4-0 HPI: roof,0,1,BA000821184,0,7/1/20,7/17/20,7/17/20,,7/17/20,7/17/20,0
SSRL-151,37.41821289,-122.2013216,BL 4-0 HPI: roof,0,1,BA00088755O,1,1/1/20,1/31/20,7/17/20,0,1/31/20,7/17/20,0
SSRL-151,37.41824341,-122.2012499,BL 4-0 HPI: roof,0,1,BA00189657K,1,7/1/19,8/14/19,1/31/20,0,8/14/19,1/31/20,0
SSRL-151,37.41831283,-122.2014264,BL 4-0 HPI: roof,0,1,BA00158261A,1,1/1/19,7/11/19,8/14/19,0,7/11/19,8/14/19,0
SSRL-152,37.41860272,-122.2013281,BOOSTER: BL 30: near bolt #115,1,0,,,,7/11/19,7/11/19,,7/11/19,7/11/19,0
SSRL-153,37.41809082,-122.2019736,BOOSTER: BL 46: near HV box,1,1,BA00168699H,0,7/1/20,7/20/20,7/20/20,,7/20/20,7/20/20,0
